Cause,Effect,Lag,SSR F-Test Statistic,SSR F-Test P-Value
US_Unemployment_Rate,CPI_Value_Inflation,3,1.153706667499155,0.3301651587342853
US_Unemployment_Rate,CPI_Value_Inflation,4,0.8240602836282638,0.5122030661039674
US_Unemployment_Rate,CPI_Value_Inflation,5,0.6517778140233792,0.6606777941110049
US_Unemployment_Rate,CPI_Value_Inflation,6,0.9154381951238483,0.48642000064222723
US_Unemployment_Rate,CPI_Value_Inflation,7,0.7443345380579205,0.6349056666275699
US_Unemployment_Rate,CPI_Value_Inflation,8,0.639568805428169,0.7430000909276174
US_Unemployment_Rate,CPI_Value_Inflation,9,0.5298513706778176,0.850127749911328
US_Unemployment_Rate,CPI_Value_Inflation,10,0.4600280909648517,0.9120805464958628
US_Unemployment_Rate,producer_price_index_all_commodities,1,13.047361959754562,0.00042828002232803294
US_Unemployment_Rate,producer_price_index_all_commodities,2,6.068192506788601,0.0030174629006356046
US_Unemployment_Rate,producer_price_index_all_commodities,3,3.86777217727761,0.010941347269454818
US_Unemployment_Rate,producer_price_index_all_commodities,4,2.3984654219281785,0.053652828075129604
US_Unemployment_Rate,producer_price_index_all_commodities,5,2.229340958261744,0.055576120986083014
US_Unemployment_Rate,producer_price_index_all_commodities,6,2.1949243425036946,0.04810073651620614
US_Unemployment_Rate,producer_price_index_all_commodities,7,2.6998912682190594,0.012527968769335616
US_Unemployment_Rate,producer_price_index_all_commodities,8,2.2918952648809587,0.025899391268148247
US_Unemployment_Rate,producer_price_index_all_commodities,9,1.8259491293093715,0.071315633177733
US_Unemployment_Rate,producer_price_index_all_commodities,10,2.1463223031137724,0.02675976422756966
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,1,0.012796744560996939,0.9101025805368053
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,2,0.33368073060183484,0.716889430931174
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,3,0.26365759052922183,0.8514733244168655
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,4,0.5429646138294081,0.7044631017600046
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,5,0.6630408588709976,0.6521736874275552
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,6,0.5143434220814185,0.7965090943614174
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,7,0.3289086567945575,0.9394448448054771
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,8,0.20420238394398232,0.9896255957281517
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,9,0.19692764328204723,0.9940834650713424
US_Consumer_Sentiment,Trade_Volume_Pct_Change_Index_Value,10,0.21473777619735,0.9945163587029631
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,1,0.02896497030461481,0.8651166315781206
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,2,0.22777183903025314,0.7966206195366928
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,3,0.25405228660759915,0.8583296422502508
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,4,0.530429669303099,0.7135788773132004
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,5,0.5710399005089682,0.7220560575548188
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,6,0.552489719320767,0.7672021474653159
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,7,0.4521006884484043,0.8669831927416134
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,8,0.4238679948057173,0.9046366706461482
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,9,0.45247667734555663,0.9030259576162981
US_Consumer_Sentiment,US_Crude_Oil_Prices_Dollar_Per_Barrel,10,1.1271837175034962,0.348977507591123
US_Consumer_Sentiment,Federal_Rates_Monthly,1,0.6291050474938649,0.42908593945971774
US_Consumer_Sentiment,Federal_Rates_Monthly,2,1.2880880843103608,0.2792671875275872
US_Consumer_Sentiment,Federal_Rates_Monthly,3,1.2198081041465334,0.30526730755326553
US_Consumer_Sentiment,Federal_Rates_Monthly,4,1.1547578609436386,0.3341223144137767
US_Consumer_Sentiment,Federal_Rates_Monthly,5,3.5709389630448927,0.004763685946817335
US_Consumer_Sentiment,Federal_Rates_Monthly,6,3.716089409256386,0.00201472171933138
US_Consumer_Sentiment,Federal_Rates_Monthly,7,3.4240027829852737,0.0023030496512342806
US_Consumer_Sentiment,Federal_Rates_Monthly,8,3.107333503201924,0.003298861174627113
US_Consumer_Sentiment,Federal_Rates_Monthly,9,2.8648521723613976,0.004491416816443969
US_Consumer_Sentiment,Federal_Rates_Monthly,10,2.5050917190223663,0.009600196681156286
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,1,1.9757724492160589,0.1621508481110761
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,2,1.3493735923078973,0.26298394907692946
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,3,0.6313259031866786,0.5960999486444489
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,4,0.7995141787459089,0.5276907768918945
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,5,0.9575052405856623,0.4467289698330563
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,6,0.9144579261615815,0.4871148926004465
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,7,0.7123529402818866,0.6616161194116268
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,8,0.6385785476026842,0.7438415079416647
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,9,0.6632817184299126,0.740334124687986
US_Consumer_Sentiment,Nominal_Broad_US_Dollar_Index,10,0.820172424623073,0.6099403127477533
US_Consumer_Sentiment,Adjusted_Closing_Price,1,2.4080433555423517,0.12307180289470251
US_Consumer_Sentiment,Adjusted_Closing_Price,2,0.7041425036686012,0.4963943774881794
US_Consumer_Sentiment,Adjusted_Closing_Price,3,0.6842518624359051,0.5632451251668342
US_Consumer_Sentiment,Adjusted_Closing_Price,4,0.8152773458976876,0.5177106809483853
US_Consumer_Sentiment,Adjusted_Closing_Price,5,0.8162825600694775,0.5402931467894571
US_Consumer_Sentiment,Adjusted_Closing_Price,6,1.635621041616106,0.1431761260747284
US_Consumer_Sentiment,Adjusted_Closing_Price,7,1.1594262270027984,0.3315640116910651
US_Consumer_Sentiment,Adjusted_Closing_Price,8,0.6094404770436527,0.7683524990932944
US_Consumer_Sentiment,Adjusted_Closing_Price,9,0.5166078235509953,0.8598717951478574
US_Consumer_Sentiment,Adjusted_Closing_Price,10,0.4888067003274546,0.8940905762163122
US_Consumer_Sentiment,US_Export_to_Russia,1,0.0801218431698293,0.7775691689436754
US_Consumer_Sentiment,US_Export_to_Russia,2,0.7461219499984105,0.4762061901429717
US_Consumer_Sentiment,US_Export_to_Russia,3,0.8398897120943295,0.4744080852274568
US_Consumer_Sentiment,US_Export_to_Russia,4,0.5562049350720979,0.6948576083706168
US_Consumer_Sentiment,US_Export_to_Russia,5,1.0923199630730318,0.3681371577381579
US_Consumer_Sentiment,US_Export_to_Russia,6,1.0382367956465441,0.4041033378921637
US_Consumer_Sentiment,US_Export_to_Russia,7,0.9327260308214346,0.4841285784714763
US_Consumer_Sentiment,US_Export_to_Russia,8,0.807848592307093,0.5970018537059152
US_Consumer_Sentiment,US_Export_to_Russia,9,0.8078871060823951,0.6098838079280333
US_Consumer_Sentiment,US_Export_to_Russia,10,0.6601975174271865,0.7587138901076598
US_Consumer_Sentiment,US_Unemployment_Rate,1,3.346037401668293,0.06959017081684164
US_Consumer_Sentiment,US_Unemployment_Rate,2,1.9029793153949317,0.15322320025944539
US_Consumer_Sentiment,US_Unemployment_Rate,3,1.3162610585348948,0.2719961294909902
US_Consumer_Sentiment,US_Unemployment_Rate,4,1.6058656502617075,0.1769227959551161
US_Consumer_Sentiment,US_Unemployment_Rate,5,1.299451882971519,0.26858027147377395
US_Consumer_Sentiment,US_Unemployment_Rate,6,1.1434319987043813,0.34156856970783295
US_Consumer_Sentiment,US_Unemployment_Rate,7,1.4238955154795445,0.20225873569880165
US_Consumer_Sentiment,US_Unemployment_Rate,8,1.7778604544116068,0.08862950175004654
US_Consumer_Sentiment,US_Unemployment_Rate,9,1.539915503090966,0.14282919456427198
US_Consumer_Sentiment,US_Unemployment_Rate,10,1.3449162132976569,0.21631180336350045
US_Consumer_Sentiment,Price,1,2.0719745283231896,0.15235914424248773
US_Consumer_Sentiment,Price,2,1.745196118571055,0.17864559944511985
US_Consumer_Sentiment,Price,3,1.1262803140971644,0.3410215269350104
US_Consumer_Sentiment,Price,4,0.9295304096517293,0.44914196184830013
US_Consumer_Sentiment,Price,5,0.8488364280569011,0.5177857060423858
US_Consumer_Sentiment,Price,6,0.8437541529078522,0.538645231845432
US_Consumer_Sentiment,Price,7,0.8741320973243917,0.5292635209652347
US_Consumer_Sentiment,Price,8,1.416524117309084,0.19711407566105327
US_Consumer_Sentiment,Price,9,1.1040631625167086,0.36598878318705486
US_Consumer_Sentiment,Price,10,1.530727425130607,0.1383543748417252
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,1,9.0823686047461,0.0030871038165324882
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,2,2.0856794559410656,0.12832856348751945
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,3,2.0867275505111063,0.1051954974905895
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,4,1.0775320171381821,0.37055114657318244
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,5,0.9287174135224004,0.464909634339822
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,6,0.6856829631517907,0.6615244261557728
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,7,1.05582046254064,0.396588352960788
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,8,1.4914131822496661,0.16805412344495413
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,9,1.2727691112549493,0.25974961859958645
US_Consumer_Sentiment,US_Mean_Monthly_Market_Volatility,10,1.3541441764395625,0.21172333482046232
US_Consumer_Sentiment,Average_Hourly_Earning,1,0.4434422525296284,0.5066104256831636
US_Consumer_Sentiment,Average_Hourly_Earning,2,5.680835777280197,0.004305496218865444
US_Consumer_Sentiment,Average_Hourly_Earning,3,4.0676228529062595,0.008481875615443099
US_Consumer_Sentiment,Average_Hourly_Earning,4,3.77350232271466,0.006223722250243633
US_Consumer_Sentiment,Average_Hourly_Earning,5,3.2779977692928384,0.008202687068551434
US_Consumer_Sentiment,Average_Hourly_Earning,6,3.143236265606067,0.00676491243009512
US_Consumer_Sentiment,Average_Hourly_Earning,7,2.860355614398715,0.008634236472119744
US_Consumer_Sentiment,Average_Hourly_Earning,8,3.0288706848979574,0.0040344475861612316
US_Consumer_Sentiment,Average_Hourly_Earning,9,2.4572694091096507,0.013674708793336586
US_Consumer_Sentiment,Average_Hourly_Earning,10,2.137641117159682,0.02741963199004405
US_Consumer_Sentiment,CPI_Value_Inflation,1,6.008209752714158,0.015527566161836379
US_Consumer_Sentiment,CPI_Value_Inflation,2,4.389572286288439,0.014282166276046632
US_Consumer_Sentiment,CPI_Value_Inflation,3,2.799375842754266,0.04271011571617898
US_Consumer_Sentiment,CPI_Value_Inflation,4,2.592957046304056,0.03971272729681177
US_Consumer_Sentiment,CPI_Value_Inflation,5,2.0248266341440537,0.07977313340442017
US_Consumer_Sentiment,CPI_Value_Inflation,6,2.1284078148434586,0.05496654856883712
US_Consumer_Sentiment,CPI_Value_Inflation,7,1.7406364039321789,0.10621620887242156
US_Consumer_Sentiment,CPI_Value_Inflation,8,1.5052657137194383,0.16310378653867932
US_Consumer_Sentiment,CPI_Value_Inflation,9,1.2502047488020076,0.2724213858703141
US_Consumer_Sentiment,CPI_Value_Inflation,10,1.431915402920126,0.17614569671005073
US_Consumer_Sentiment,producer_price_index_all_commodities,1,4.23806282399525,0.041464623530947806
US_Consumer_Sentiment,producer_price_index_all_commodities,2,3.0398680325267953,0.051229647084949856
US_Consumer_Sentiment,producer_price_index_all_commodities,3,3.057474619867532,0.030748243382792174
US_Consumer_Sentiment,producer_price_index_all_commodities,4,2.029479637211576,0.09426875709050585
US_Consumer_Sentiment,producer_price_index_all_commodities,5,1.6533721576086404,0.1510149921050495
US_Consumer_Sentiment,producer_price_index_all_commodities,6,1.7670987792052184,0.11161181173999053
US_Consumer_Sentiment,producer_price_index_all_commodities,7,1.5892695102820087,0.14534223556981557
US_Consumer_Sentiment,producer_price_index_all_commodities,8,1.3611844126524428,0.22122121193848815
US_Consumer_Sentiment,producer_price_index_all_commodities,9,1.422044864914533,0.18729749860558234
US_Consumer_Sentiment,producer_price_index_all_commodities,10,1.3882662437894293,0.1954432907369151
Price,Trade_Volume_Pct_Change_Index_Value,1,0.8524024491808462,0.3575330536962501
Price,Trade_Volume_Pct_Change_Index_Value,2,2.17227283616548,0.11800493736697219
Price,Trade_Volume_Pct_Change_Index_Value,3,2.2791715632865825,0.08257351845804578
Price,Trade_Volume_Pct_Change_Index_Value,4,1.6973854618501678,0.15474496898921725
Price,Trade_Volume_Pct_Change_Index_Value,5,1.4281620852590264,0.2188497775880003
Price,Trade_Volume_Pct_Change_Index_Value,6,0.8383614599732664,0.542682363658579
Price,Trade_Volume_Pct_Change_Index_Value,7,1.4873524536104925,0.17846977554903962
Price,Trade_Volume_Pct_Change_Index_Value,8,1.799462312677878,0.08431826809958147
Price,Trade_Volume_Pct_Change_Index_Value,9,1.6473541608406073,0.11063914505362377
Price,Trade_Volume_Pct_Change_Index_Value,10,1.607453989384738,0.11408901777586233
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,1,0.0673767131042257,0.7955936599981354
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,2,1.5416323565072763,0.2178889224642465
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,3,3.8615292327704114,0.011028756990134655
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,4,3.247312197097022,0.014267322883519137
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,5,2.732885775866773,0.022378328339066358
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,6,2.0031692330266173,0.0705017134860652
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,7,1.6467172958796392,0.12917948347514846
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,8,1.4371436568721294,0.18871536316720047
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,9,1.4052170496125105,0.19451840766588868
Price,US_Crude_Oil_Prices_Dollar_Per_Barrel,10,1.545900999251903,0.13322399704466878
Price,Federal_Rates_Monthly,1,1.0388101672323893,0.30993499421307613
Price,Federal_Rates_Monthly,2,1.3543687537397706,0.26170001068349685
Price,Federal_Rates_Monthly,3,2.8118971696632182,0.04203530893582256
Price,Federal_Rates_Monthly,4,2.0740181793018793,0.08812286304411407
Price,Federal_Rates_Monthly,5,1.7694152582278047,0.12409368546223497
Price,Federal_Rates_Monthly,6,1.546270208140363,0.16901279759800145
Price,Federal_Rates_Monthly,7,1.8729671516594026,0.080166598534298
Price,Federal_Rates_Monthly,8,1.4136150168301076,0.1983240441300298
Price,Federal_Rates_Monthly,9,1.3752176587424063,0.20796829168732356
Price,Federal_Rates_Monthly,10,1.5839327861773838,0.12109267139936006
Price,Nominal_Broad_US_Dollar_Index,1,0.38420699892747523,0.5364128740774441
Price,Nominal_Broad_US_Dollar_Index,2,0.7529678276645034,0.4729939082012695
Price,Nominal_Broad_US_Dollar_Index,3,0.7273447690201431,0.5374732787559868
Price,Nominal_Broad_US_Dollar_Index,4,1.0013077400127521,0.4095723449587905
Price,Nominal_Broad_US_Dollar_Index,5,0.7027591800900125,0.6224140800471987
Price,Nominal_Broad_US_Dollar_Index,6,0.5552236903318306,0.7650744274198537
Price,Nominal_Broad_US_Dollar_Index,7,0.919487741767586,0.49414948397183767
Price,Nominal_Broad_US_Dollar_Index,8,1.058692497150687,0.3971537907635223
Price,Nominal_Broad_US_Dollar_Index,9,1.3239577413860728,0.23271889734367854
Price,Nominal_Broad_US_Dollar_Index,10,1.6320325238273867,0.107158455040975
Price,Adjusted_Closing_Price,1,0.7736940452118968,0.38065137908318547
Price,Adjusted_Closing_Price,2,2.824159910677855,0.06297794260284154
Price,Adjusted_Closing_Price,3,3.044164710098546,0.031274174962439755
Price,Adjusted_Closing_Price,4,2.517839124547186,0.04461736211133686
Price,Adjusted_Closing_Price,5,2.579648476217815,0.029584926258666478
Price,Adjusted_Closing_Price,6,2.045907273218901,0.06478375619704867
Price,Adjusted_Closing_Price,7,2.5444628711171107,0.017919216814973712
Price,Adjusted_Closing_Price,8,2.0444172825074003,0.04730912060160553
Price,Adjusted_Closing_Price,9,2.0744414861741745,0.03779057564426469
Price,Adjusted_Closing_Price,10,2.4456139553538154,0.011402723881674709
Price,US_Export_to_Russia,1,4.094436739124518,0.04501318011200022
Price,US_Export_to_Russia,2,2.5701893958039475,0.080375620170942
Price,US_Export_to_Russia,3,2.3223794955410137,0.07819170820382088
Price,US_Export_to_Russia,4,0.9367375589639615,0.445045018839914
Price,US_Export_to_Russia,5,1.194346401241002,0.31594791000542916
Price,US_Export_to_Russia,6,0.9944338179466314,0.4323532540297228
Price,US_Export_to_Russia,7,0.9137763888251694,0.4985058154834294
Price,US_Export_to_Russia,8,0.8077791192146544,0.5970618005434752
Price,US_Export_to_Russia,9,0.775673895332401,0.6390970487984192
Price,US_Export_to_Russia,10,0.9019632938893085,0.5341741930368951
Price,US_Unemployment_Rate,1,7.563447309885088,0.006779710701663827
Price,US_Unemployment_Rate,2,3.345805798035802,0.03826746744871909
Price,US_Unemployment_Rate,3,2.17881447862286,0.09370150537628646
Price,US_Unemployment_Rate,4,1.6859205163921123,0.157374568443497
Price,US_Unemployment_Rate,5,1.383582528634385,0.23509203231608153
Price,US_Unemployment_Rate,6,1.217670329370559,0.30200020983096276
Price,US_Unemployment_Rate,7,1.1298125186029782,0.34930960979000886
Price,US_Unemployment_Rate,8,1.150717942977754,0.335451409798817
Price,US_Unemployment_Rate,9,0.985663425639667,0.45603949347324535
Price,US_Unemployment_Rate,10,0.8970843573867204,0.5386123744499933
Price,US_Consumer_Sentiment,1,0.18883780490984203,0.6645846386349752
Price,US_Consumer_Sentiment,2,0.016030855548211174,0.9840988849680297
Price,US_Consumer_Sentiment,3,0.010939290350322588,0.9984254932310991
Price,US_Consumer_Sentiment,4,0.8394307734568364,0.5026572112657742
Price,US_Consumer_Sentiment,5,0.786299506045819,0.561469828192122
Price,US_Consumer_Sentiment,6,1.1610734983755624,0.33182483686520053
Price,US_Consumer_Sentiment,7,1.0586020218984076,0.3947359167332268
Price,US_Consumer_Sentiment,8,1.7569690692209934,0.09299073578409923
Price,US_Consumer_Sentiment,9,1.8591365959590327,0.06561239417526882
Price,US_Consumer_Sentiment,10,1.6972825335295545,0.09055708463107798
Price,US_Mean_Monthly_Market_Volatility,1,0.4161288367557899,0.519977958141286
Price,US_Mean_Monthly_Market_Volatility,2,0.25686741014851205,0.7738594180141571
Price,US_Mean_Monthly_Market_Volatility,3,0.22260412472742963,0.8805474708273979
Price,US_Mean_Monthly_Market_Volatility,4,0.15942780135917814,0.9583822933883804
Price,US_Mean_Monthly_Market_Volatility,5,0.3328457488697868,0.8922605924177489
Price,US_Mean_Monthly_Market_Volatility,6,0.3320145539024111,0.9189085940821984
Price,US_Mean_Monthly_Market_Volatility,7,0.37121050740184725,0.9174158218938195
Price,US_Mean_Monthly_Market_Volatility,8,0.5604802497962709,0.8081622202075895
Price,US_Mean_Monthly_Market_Volatility,9,1.0176698399837818,0.43052237309001673
Price,US_Mean_Monthly_Market_Volatility,10,0.9349940684762416,0.5044939441184495
Price,Average_Hourly_Earning,1,9.828152794026652,0.0021122677893831506
Price,Average_Hourly_Earning,2,5.028439351612045,0.007869465000105458
Price,Average_Hourly_Earning,3,3.1945645180989604,0.025818416745876132
Price,Average_Hourly_Earning,4,2.3364728567886863,0.059024479307946055
Price,Average_Hourly_Earning,5,1.7626150574074966,0.12554029584206614
Price,Average_Hourly_Earning,6,1.5737806769184293,0.160646850131112
Price,Average_Hourly_Earning,7,1.6611155382745497,0.1253902476608909
Price,Average_Hourly_Earning,8,1.6805877529719764,0.11065718296469176
Price,Average_Hourly_Earning,9,1.3033239249109698,0.24333141712498207
Price,Average_Hourly_Earning,10,1.2636796981762994,0.2602452225674517
Price,CPI_Value_Inflation,1,1.747431543339121,0.1884521626236657
Price,CPI_Value_Inflation,2,1.259216029866536,0.2872894744809458
Price,CPI_Value_Inflation,3,3.1899573831751797,0.02597052399843438
Price,CPI_Value_Inflation,4,3.625174669038027,0.007865417985485484
Price,CPI_Value_Inflation,5,3.063590587335336,0.012191677463819436
Price,CPI_Value_Inflation,6,1.8717818787377551,0.09120110434058126
Price,CPI_Value_Inflation,7,1.893190403875013,0.07675267237666229
Price,CPI_Value_Inflation,8,1.8131570993998702,0.08168608435844289
Price,CPI_Value_Inflation,9,1.4122924846293445,0.19145434086017699
Price,CPI_Value_Inflation,10,1.024109538465832,0.4283217111697368
Price,producer_price_index_all_commodities,1,0.35412706891142176,0.5527897491219702
Price,producer_price_index_all_commodities,2,1.8320786721056221,0.16415824333519696
Price,producer_price_index_all_commodities,3,2.4871300603265296,0.06348555390545058
Price,producer_price_index_all_commodities,4,4.494540856301545,0.0019947709384007225
Price,producer_price_index_all_commodities,5,3.850312423585731,0.002833683745831806
Price,producer_price_index_all_commodities,6,3.9135830363608943,0.0013253292763566722
Price,producer_price_index_all_commodities,7,3.5620044593058653,0.0016632872531768522
Price,producer_price_index_all_commodities,8,3.037373210730146,0.003947473150830725
Price,producer_price_index_all_commodities,9,2.5529678921024446,0.010552293488040916
Price,producer_price_index_all_commodities,10,2.2829647776364332,0.01818139648510962
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,1,1.0869013260155864,0.2990360426609033
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,2,0.5986881697864421,0.5510285585623079
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,3,1.9840322274709437,0.11963757242130438
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,4,2.1010310663825797,0.08458445931382894
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,5,1.6215723247566263,0.15927285969278884
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,6,1.6919492661665714,0.12877321141334175
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,7,1.4816719480479754,0.1804961383626641
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,8,1.2814233686619498,0.2601831830255981
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,9,1.117583136596865,0.35649567042901376
US_Mean_Monthly_Market_Volatility,Trade_Volume_Pct_Change_Index_Value,10,1.2025498763475044,0.29763776044054135
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,1,4.00020506397133,0.047516196706126536
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,2,2.4862613202737056,0.08714033379009033
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,3,1.9602417124706875,0.12324875114700598
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,4,1.4804305969154123,0.2120778939574244
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,5,1.3696193892567583,0.24038920371108086
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,6,1.376377965447021,0.22965480101251123
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,7,1.3483821769139266,0.23402618975735726
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,8,1.184493790382212,0.3146089083535831
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,9,1.0491993582275536,0.40621280852061264
US_Mean_Monthly_Market_Volatility,US_Crude_Oil_Prices_Dollar_Per_Barrel,10,1.1689856078585708,0.31978715906685395
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,1,1.8766914483467738,0.17300172231277117
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,2,4.526043809914281,0.012569034817338903
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,3,1.379249669680817,0.25210765859307943
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,4,2.3067991639476073,0.061777139221576016
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,5,1.5613512343423803,0.1760408691347375
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,6,2.1470620392260367,0.05295203665055893
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,7,2.23178118877669,0.03642656956638828
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,8,2.07271397349535,0.04419673041478153
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,9,1.7935439407394391,0.07732433750260737
US_Mean_Monthly_Market_Volatility,Federal_Rates_Monthly,10,1.5581004313198483,0.1292209840720281
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,1,1.1383058961559165,0.2879290361386586
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,2,0.26776378443458154,0.7655062014519084
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,3,0.43322937895590036,0.7295689222463412
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,4,0.2484524522813029,0.9101350955662226
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,5,0.24792828993510607,0.9401440783085422
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,6,0.24204337149043004,0.9616194708854148
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,7,0.31040724492972427,0.9480239537078046
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,8,0.2798275704189677,0.9713964896258787
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,9,0.25755673839681825,0.9842680255398282
US_Mean_Monthly_Market_Volatility,Nominal_Broad_US_Dollar_Index,10,0.19153833040087961,0.9965747001169194
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,1,0.2683540097502709,0.6052923083918744
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,2,0.04932051676936374,0.9518936550781987
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,3,0.046769795271581184,0.9865303774286003
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,4,0.050575266940408405,0.9951501649366002
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,5,1.4503143127352558,0.21114889256868033
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,6,1.1655242556586691,0.329400313779557
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,7,0.8148690657047607,0.5767295181636516
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,8,0.7001078902303663,0.6908268390927694
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,9,0.5690045361687814,0.8198933153315127
US_Mean_Monthly_Market_Volatility,Adjusted_Closing_Price,10,0.7625559595601392,0.6642075403883958
US_Mean_Monthly_Market_Volatility,US_Export_to_Russia,1,1.1386834687197918,0.28784943469485097
